Rank,TeamId,TeamName,LastSubmissionDate,Score,SubmissionCount,TeamMemberUserNames
1640,15439819,mohananup12,"2026-04-12 14:26:21",0.54,5,mohananup12
1641,15589081,BURGER,"2026-04-13 02:53:22",0.54,1,fanshuangshuang
1642,15472459,"hicham bedrani","2026-04-13 13:39:39",0.54,6,hichambedrani
1643,15572129,"lokaranjan panda","2026-04-13 18:34:27",0.54,3,lokaranjanpanda
1644,15435003,"Jordan Clements","2026-03-28 21:06:21",0.54,2,jordanclements
1645,15441738,"Mudit Agarwal","2026-03-21 18:22:15",0.54,1,agarwalmudit
1646,15467895,xneotor,"2026-03-23 09:33:46",0.54,1,xneotor
1647,15446800,ALBERT123456789,"2026-03-25 01:58:10",0.54,1,albert123456789
1648,15476880,VoidInfer,"2026-03-27 01:05:44",0.54,20,hdahhsifsi
1649,15437236,Joang,"2026-03-30 01:10:01",0.54,1,joanghz
1650,15514889,Brishian,"2026-03-30 14:51:43",0.54,1,brishian
1651,15433681,danielchen,"2026-03-30 21:12:19",0.54,1,"danielchen26,shihusy"
1652,15483733,Sypher_S,"2026-04-01 11:53:45",0.54,5,syphers
1653,15454675,"Yusuke Igarashi","2026-04-06 17:26:18",0.54,2,yusuke1515
1654,15475986,scroller,"2026-04-08 16:14:11",0.54,3,scroller
1655,15495977,PitbitMining,"2026-04-06 21:11:01",0.54,2,pitbitmining
1656,15440948,chizhu,"2026-04-07 02:26:17",0.54,1,chizhu2018
1657,15527543,"Gerry yoshioka","2026-04-10 17:53:49",0.54,1,"gerryyoshioka,shinkurun"
1658,15442666,Swami93,"2026-04-13 13:56:45",0.54,1,swami93
1659,15427287,guochangZhang,"2026-03-18 03:16:07",0.53,1,guochangzhang
1660,15424971,"Jason Karpeles","2026-03-20 06:00:23",0.53,1,jasonkarpeles
1661,15422247,"TeckYian Lim","2026-03-20 20:22:55",0.53,1,moodoki
1662,15438372,FightingNemo,"2026-03-21 08:34:51",0.53,1,"binayc,debabratakumarkaran,gauravsolanki,newmlpractioner,utsavgupta"
1663,15447281,Vinit,"2026-03-21 10:54:21",0.53,1,ryotsuu
1664,15458681,Aleksis,"2026-03-23 08:56:38",0.53,1,aleksis99
1665,15448165,"Chaitanya Jamble","2026-03-23 11:17:18",0.53,1,chaitanyajamble
1666,15420263,aliAs.inc,"2026-03-23 15:34:40",0.53,1,aliasinc
1667,15471934,"MORAM NAVADEEP","2026-03-24 12:51:41",0.53,1,moramnavadeep
1668,15475198,"Baruch College","2026-03-25 21:00:07",0.53,1,"anniej12,nicoleliu1"
1669,15437382,"Chenxu Liu_SDU","2026-03-29 02:19:07",0.53,4,chenxuliusdu
1670,15491876,fleure,"2026-03-28 02:57:18",0.53,1,nelnomial
1671,15519936,Alpaca,"2026-03-31 10:07:20",0.53,2,aggshourya
1672,15503734,"Rustam Bazarbayev","2026-04-05 13:24:18",0.53,3,rustambazarbayev
1673,15550997,Philip,"2026-04-04 08:19:27",0.53,1,timmi22194
1674,15459428,"SHAWN TIMOTHY","2026-04-06 04:25:00",0.53,4,shawntimothy
1675,15514107,VayuputraS,"2026-04-08 20:23:54",0.53,8,"shubhamkumarsavita,veer10"
1676,15562712,DebuF,"2026-04-06 09:30:56",0.53,1,"aidenjiang0901,debuf123"
1677,15474451,"Bell Abrao","2026-04-06 19:21:16",0.53,1,bellabrao
1678,15567747,loraads,"2026-04-07 02:01:42",0.53,1,aditya16anand
1679,15568441,ALvetX,"2026-04-07 08:20:29",0.53,1,axiazxo
1680,15479693,MadhanReddy2001,"2026-04-08 17:04:59",0.53,10,madhanreddy2001
1681,15482125,youngmagician,"2026-04-13 04:40:43",0.53,3,youngmagician
1682,15461581,"jcg web","2026-04-09 06:12:47",0.53,3,jcgweb
1683,15448679,"sai charan vadhyar","2026-04-09 07:48:06",0.53,1,saicharanvadhyar
1684,15456377,AG,"2026-04-11 17:32:44",0.53,1,"adityagupte,raghavjoshi123"
1685,15593303,"Gomaa Hussein","2026-04-12 14:38:29",0.53,2,aljokeraljokar
1686,15419129,honjousetuna,"2026-03-18 00:25:11",0.53,1,honjousetuna
1687,15436960,sasaki,"2026-03-19 02:38:19",0.53,1,rsasaki
1688,15432954,yangyefd,"2026-03-19 12:47:40",0.53,1,yangyefd
1689,15435754,"Abhishek Shekhar","2026-03-20 03:09:22",0.53,1,abhishekshekhar
1690,15443523,Akash10pj,"2026-03-20 08:16:58",0.53,1,akash10pj
1691,15422298,"Chayan Das","2026-03-20 14:45:11",0.53,1,baldbuffe
1692,15419126,wolf,"2026-03-21 16:49:04",0.53,1,naoufelelbachir
1693,15455933,"DHAMODARA SAMY","2026-03-21 18:24:20",0.53,1,dhamodarasamy
1694,15461094,‍심준(학부생-소프트웨어학부),"2026-03-22 13:53:25",0.53,1,joonsimjoon
1695,15462379,"AHSAN IQBAL","2026-03-22 19:42:09",0.53,1,bc220211641ahsan
1696,15474919,XiangyouCui,"2026-03-25 14:28:01",0.53,1,xiangyoucui
1697,15483454,"Amar Rifani","2026-03-26 11:53:46",0.53,1,amarrifani
1698,15468610,Sauvageduck24,"2026-03-26 22:55:47",0.53,1,estebansnchezgmez
1699,15447164,"Trần Tùng Dương","2026-03-31 07:04:26",0.53,2,trntngdng123
1700,15420518,Abdulsamad,"2026-04-10 18:01:00",0.53,2,abdulsamadjod1234
1701,15419582,"The 13th Seat of The Genius Club","2026-04-13 14:04:18",0.53,6,wudangdexiaodoashi
1702,15450051,"takeshi miura","2026-03-31 11:17:43",0.53,2,takeshimiura
1703,15527816,WeiChengChen886,"2026-04-04 15:52:13",0.53,2,weichengchen886
1704,15559473,"Arda Çiftçi","2026-04-05 15:38:16",0.53,1,ardaciftci
1705,15483477,CodeAMU,"2026-04-08 00:10:45",0.53,3,"khanshakir14,kuchhtohai,osamaz123"
1706,15484766,"Zachary Price","2026-04-08 09:17:16",0.53,6,zachrox
1707,15518808,pjmathematician,"2026-04-09 21:54:04",0.53,1,pjmathematician
1708,15460555,"Rishabh Shukla 111","2026-04-11 13:11:37",0.53,1,rishabhshukla111
1709,15442179,"Preetham Gouda","2026-03-20 14:59:20",0.52,1,preethamgouda
1710,15439773,"Mihir Khatri@1710","2026-03-21 06:39:19",0.52,1,mihirkhatri1710
1711,15466335,"Vignesh Pai","2026-03-23 23:57:19",0.52,1,vignesh1795
1712,15434518,"Qúy Nguyễn","2026-03-24 03:10:05",0.52,1,qynguyn
1713,15422946,namanbnsl,"2026-03-27 16:42:42",0.52,1,namanbnsl
1714,15435861,"Dr. Ahmed M Abdelsalam","2026-03-31 12:05:05",0.52,2,drahmedmabdelsalam33
1715,15459022,"Marvina Chinasa Awunor","2026-04-07 00:28:21",0.52,3,marvinachinasaawunor
1716,15555373,Causality,"2026-04-12 12:00:45",0.52,5,valuequant
1717,15421077,Kaggle_JWS,"2026-03-18 15:09:46",0.52,1,kagglejws
1718,15451401,piyip,"2026-03-23 07:12:42",0.52,1,ryosukemitani
1719,15438123,"ganbold baasanjav","2026-03-24 03:13:21",0.52,1,ganboldbaasanjav
1720,15461423,Dhananjai1729,"2026-03-25 14:47:05",0.52,1,dhananjai1729
1721,15436084,HarshilMaks,"2026-04-11 20:44:12",0.52,2,harshilmaks
1722,15497456,"Arya Patil","2026-03-29 09:22:32",0.52,1,shutterstack
1723,15451917,Rudra070311,"2026-04-01 16:13:47",0.52,2,rudra070311
1724,15483743,"Đỗ Quốc An","2026-04-01 13:51:59",0.52,2,an05112002
1725,15431918,"Daniel Du","2026-04-04 02:53:36",0.52,3,nghongnhn
1726,15544237,"Tatsuya Iwanari","2026-04-05 06:18:46",0.52,3,tiwanari
1727,15556251,hrbatra,"2026-04-05 05:41:58",0.52,1,hrbatra
1728,15498445,"S J Moudry","2026-04-06 18:19:39",0.52,2,sethmoudry
1729,15436072,"23525048 Alif Amirudin","2026-04-09 14:19:46",0.52,1,alifamirudinstei
1730,15425952,"Zehra Korkusuz","2026-03-18 14:51:20",0.52,1,zehrakorkusuz
1731,15435484,/|\^||^\|/,"2026-03-20 06:20:00",0.52,1,yugensan
1732,15439249,"Nishanth Ds","2026-03-21 15:19:41",0.52,1,nishanthdsz
1733,15435077,"King Kush","2026-03-22 06:54:50",0.52,1,kingkush123
1734,15421305,rai.two,"2026-03-22 12:32:06",0.52,1,raitwo
1735,15442471,"Daniel Cooper","2026-03-22 22:30:12",0.52,1,habrt03
1736,15440989,"Shivnath Tathe","2026-03-30 03:27:33",0.52,1,shivnathtathe
1737,15483862,"Mustafa Kemal Çıngıl","2026-04-05 17:49:02",0.52,3,"ekemenengel,mustafakemal0146"
1738,15462692,"IBUKI MASUDA","2026-04-06 06:14:01",0.52,1,"backslash0x5c,frwata,hokuto15,ibukimasuda"
1739,15554932,Brandonioti,"2026-04-07 11:08:49",0.52,1,brandonioti
1740,15480684,"Wilton Marques Amaral","2026-04-07 16:52:29",0.52,6,wiltonmarquesamaral
1741,15459419,"ARNIT PANDA","2026-04-08 09:59:47",0.52,1,arnitpanda
1742,15435260,"Piotr Gabrys","2026-04-08 19:29:47",0.52,2,piotrekga
1743,15545012,"Kota Iizuka","2026-04-10 08:34:09",0.52,1,kotaiizuka
1744,15435963,GS,"2026-04-13 13:19:27",0.52,3,gsidari
1745,15422107,Erazm,"2026-03-17 16:17:10",0.51,1,erasmusbraschl
1746,15429223,"Akshat Sharma","2026-03-18 07:27:11",0.51,1,akshatsharma2
1747,15417957,AshleyLoo,"2026-03-21 13:40:36",0.51,1,ashleyluo01
1748,15440432,"Hamzaoui Mohamed Amine","2026-03-22 14:55:02",0.51,1,hamzaouimohamedamine
1749,15484486,"FEDI Hassine","2026-03-25 15:12:19",0.51,3,fedihassine
1750,15482353,KV,"2026-03-27 04:34:03",0.51,3,"kushchhunchha,varunapatel"
1751,15509280,"Arindam Chakraborty","2026-03-29 19:46:31",0.51,1,arindam8765
1752,15519287,Autoencoder0621,"2026-04-08 16:13:40",0.51,2,autoencoder0621
1753,15547077,"The Yodha","2026-04-05 23:41:45",0.51,1,manishkkn
1754,15572009,"Joseph Prichard","2026-04-10 02:20:15",0.51,2,josephprichard
1755,15434845,"Homer Quan","2026-04-13 15:52:08",0.51,2,homerquan2
1756,15427927,Mitsumasa3232,"2026-03-18 06:21:51",0.51,1,mitsumasa3232
1757,15423757,binga,"2026-03-18 10:01:31",0.51,1,phanisrikanth
1758,15438094,AaravDeLegend,"2026-03-19 11:01:02",0.51,1,aaravdelegend
1759,15434190,"Babul Kumar","2026-03-19 15:20:27",0.51,1,babulkumar07
1760,15434978,Nikita,"2026-03-20 19:08:16",0.51,1,nikitagajbhiye30
1761,15434171,"hell yeah !!","2026-03-21 07:08:23",0.51,1,maruthienugula
1762,15455523,"Hieu Nguyen","2026-03-21 10:43:38",0.51,1,hieunguyendq
1763,15458873,"Wenceslao Cárceles Moreno","2026-03-21 18:24:25",0.51,1,wensicm
1764,15444074,"Mohammed Atheruddin","2026-03-21 19:51:54",0.51,1,mohammedatheruddin
1765,15441818,"Kartik biddoliya","2026-04-13 13:05:43",0.51,9,kartikbiddoliya
1766,15459649,"piyush Shukla00","2026-03-22 05:03:13",0.51,1,piyushshukla00
1767,15455290,朱,"2026-03-22 21:39:27",0.51,1,fabiansyahcahyo
1768,15465254,GokuIt,"2026-03-22 23:25:35",0.51,1,gokuit
1769,15460601,Htarahb12,"2026-03-24 03:06:49",0.51,1,mightymonarchyt
1770,15435889,Sharquis,"2026-04-09 16:38:51",0.51,2,"fernanjps,joelmazzini"
1771,15454167,LeiYang,"2026-03-25 04:45:27",0.51,1,leiyangcq
1772,15454419,"ax skyyyf","2026-03-25 05:00:30",0.51,1,axskyyyf
1773,15476221,TheNullHunter,"2026-03-25 18:05:47",0.51,1,thenullhunter
1774,15438512,Amir,"2026-03-30 05:05:01",0.51,3,amircs
1775,15417248,"Ra'uf Fauzan Rambe","2026-03-26 13:08:40",0.51,1,rauffauzanrambe
1776,15466479,吴灰灰灰,"2026-03-27 07:45:34",0.51,1,edmundd
1777,15502679,"Allen Reji","2026-03-29 12:22:21",0.51,3,allenreji
1778,15519337,VC,"2026-03-30 17:58:40",0.51,2,veeravchebrolu
1779,15480663,MeshPotato,"2026-03-30 19:50:13",0.51,1,"harrishayy21,mehulchourasia28"
1780,15475795,The_64tm4n,"2026-04-07 14:53:56",0.51,6,the64tm4n
1781,15544085,LV01234,"2026-04-03 05:16:48",0.51,1,lv01234
1782,15442797,"Vijay Kumar 229","2026-04-04 09:00:07",0.51,6,vijaykumar229
1783,15552820,ush,"2026-04-05 16:46:48",0.51,2,kusuha
1784,15455909,bezdari,"2026-04-05 17:07:14",0.51,1,yuriysosnin
1785,15566560,Vincent,"2026-04-08 20:03:28",0.51,1,vincentyuhengzhu
1786,15576426,"wang weiz","2026-04-10 09:46:10",0.51,1,wangweiz
1787,15571056,kuma_bear,"2026-04-11 07:29:22",0.51,1,kumazawateruhito
1788,15431460,charmpic,"2026-04-11 10:01:10",0.51,4,charmpic
1789,15417325,WuHZ1020,"2026-03-17 14:35:22",0.50,1,wuhz1020
1790,15421666,"Mert Arcan","2026-03-17 15:23:20",0.50,1,mertarcan
1791,15423377,"Daris Dzakwan Hoesien","2026-03-17 21:04:12",0.50,1,darisdzakwanhoesien2
1792,15423871,"Haradi Bots","2026-03-18 09:00:34",0.50,1,"haradibots,omsahu4503"
1793,15433561,"G S SRESHTA","2026-03-18 17:35:12",0.50,1,gssreshta
1794,15433468,shwetabh123,"2026-03-18 17:38:33",0.50,1,shwetabh123
1795,15434867,YashasGunderia,"2026-03-18 21:54:48",0.50,1,yashasgunderia
1796,15430894,Tenki10,"2026-03-18 22:24:07",0.50,1,tenkiiiiii
1797,15428639,Gabriel,"2026-03-18 23:50:53",0.50,1,ghbutler
1798,15435725,Aristoteles_Borges,"2026-03-19 03:35:50",0.50,1,aristotelesborges84
1799,15438957,ReasonForge,"2026-03-19 08:34:25",0.50,1,bikkumallavarun
1800,15440224,odilbek1986,"2026-03-19 12:06:37",0.50,1,odilbek1986
1801,15435991,"บุญญฤทธิ์ ผอนวล","2026-03-20 11:35:46",0.50,1,boonyaritp
1802,15451052,"laxman rathod","2026-03-20 16:53:12",0.50,1,laxmanrathod
1803,15444417,"sabarna saha1","2026-03-20 19:50:03",0.50,1,sabarnasaha1
1804,15454152,ryomac1,"2026-03-21 02:34:12",0.50,1,ry1729
1805,15440615,cccccc,"2026-03-21 09:43:38",0.50,1,ikmol95
1806,15460733,ringstone,"2026-03-22 15:20:24",0.50,1,ringstone
1807,15436495,"Himanshu Kamal Saliya","2026-03-22 21:32:57",0.50,1,himanshukamalsaliya
1808,15435481,"Cristhian Puello","2026-03-23 22:36:40",0.50,1,cristhianpuello
1809,15477744,"Sankalp Upadhyay","2026-03-24 11:47:24",0.50,1,sankalp
1810,15436523,Baghramyan,"2026-04-09 15:10:51",0.50,4,baghramyan
1811,15475456,morim,"2026-03-24 17:19:11",0.50,1,morimo
1812,15457350,KazutoMakino,"2026-03-24 17:39:45",0.50,1,kazutomakino
1813,15445509,"wei zhao008","2026-03-25 00:07:01",0.50,1,weizhao008
1814,15441978,BPeterman,"2026-03-25 17:12:46",0.50,1,bpeterman
1815,15459943,"Jorge Luna","2026-03-25 23:33:45",0.50,1,yorchjais
1816,15427701,"Ievgenii Krevenets","2026-03-26 04:09:52",0.50,1,hyzhak
1817,15434752,"Juri Jairi","2026-03-26 04:36:30",0.50,1,jurijairi
1818,15482002,"MUHAMMAD SAMEER TARIQ","2026-03-26 06:45:41",0.50,2,muhammadsameertariq
1819,15492323,"Ahmed Salem","2026-03-27 10:02:58",0.50,1,ahmedmmsalem
1820,15433978,"Aamer Kazi","2026-03-28 04:50:36",0.50,1,aamerkazi
1821,15427709,"Vish Ramamurthy","2026-03-28 15:50:22",0.50,1,vishramamurthy
1822,15439976,"Ilia Kiselev","2026-04-01 11:21:38",0.50,3,ikiselev7
1823,15491674,"Anshul M","2026-03-30 09:47:33",0.50,1,anshulm257
1824,15490625,"Hưng Trần","2026-03-31 07:25:28",0.50,1,"ducchu12,hungtrabiz"
1825,15441887,mikebeth,"2026-04-01 18:18:34",0.50,2,miguelbeta
1826,15531825,"Aryan Mishra","2026-04-01 15:57:18",0.50,1,aryanmdev
1827,15532339,dangomu,"2026-04-01 18:29:13",0.50,1,dangomu
1828,15517594,Ilvas123,"2026-04-03 22:29:38",0.50,1,ilvas123
1829,15543009,"Minh Đức Tống Trần","2026-04-06 02:03:36",0.50,1,minhctngtrn
1830,15423239,Hellboy,"2026-04-07 15:23:46",0.50,3,helmirinaldi
1831,15564419,WE_ARE_NOOB,"2026-04-08 10:46:23",0.50,2,"ashish1408,balrajprajesh,ganzagun,somibl"
1832,15478719,fryptus,"2026-04-08 09:17:42",0.50,1,"fryptus,ztren7"
1833,15562309,"Snigdha Sarangi","2026-04-08 16:30:11",0.50,1,snigdhasarangi24
1834,15583213,"Tsolmon Tsolmon","2026-04-09 10:46:55",0.50,2,tsolmontsolmon
1835,15582973,EndeavourRyo,"2026-04-09 12:24:52",0.50,1,endeavourryo
1836,15566613,"Muhammad Talha Rasheed","2026-04-12 07:22:11",0.50,2,muhammadtalharasheed
1837,15461255,"Aravind S","2026-04-09 20:03:32",0.50,1,aravind20061981
1838,15588242,"Tycho Svoboda","2026-04-13 19:58:22",0.50,5,tychosvoboda1
0,15415530,submission.zip,"2026-03-16 17:16:36",0.50,1,
1839,15418837,"Chekhlov Dmitrii","2026-03-17 07:22:12",0.50,1,zoli800
1840,15420325,"Francesco La Rosa","2026-03-17 13:22:47",0.50,1,francescolarosa693
1841,15420071,"Jeroen Cottaar","2026-03-17 13:25:37",0.50,1,jeroencottaar
1842,15425876,MatheusPSorancoDeCarvalho,"2026-03-17 23:13:41",0.50,1,matheussoranco
1843,15420328,sanyul,"2026-03-18 07:38:26",0.50,1,sanyul
1844,15417905,__Taichicchi__,"2026-03-18 08:03:51",0.50,1,hutch1221
1845,15417923,"Maren Sajdaras","2026-03-20 06:49:02",0.50,1,marensajdaras
1846,15442038,SwastikR,"2026-03-20 20:48:01",0.50,1,swastikr1001
1847,15437717,ABDELGHANY,"2026-03-21 04:57:22",0.50,1,abdelghanyrageh
1848,15455385,"Roman Manchenko","2026-03-21 11:19:55",0.50,1,romanmanchenko
1849,15428950,"Mannan Thakur","2026-03-22 09:15:14",0.50,1,mannanthakur
1850,15438462,"Lalit Kumar","2026-03-22 10:17:18",0.50,1,lalitkumar69330
1851,15424830,"Dharunanand K ch24b008","2026-03-22 11:45:01",0.50,1,dharunanandkch24b008
1852,15442167,"Ram Prasath K","2026-03-22 14:08:47",0.50,1,"ilyessais,ramkan07"
1853,15420131,jmms96,"2026-03-23 07:49:07",0.50,1,jmms96
1854,15438981,"Pixelstime Yao","2026-04-08 08:08:52",0.50,3,pixelstimeyao
1855,15426418,"Akshay Akula","2026-03-23 17:26:44",0.50,1,akshayakula1
1856,15417258,"guoqin gu","2026-03-24 09:14:51",0.50,1,guoqingu
1857,15472727,MachineCook,"2026-03-24 17:36:44",0.50,1,machinecook
1858,15482691,szyulian,"2026-03-25 13:46:59",0.50,1,szyulian
1859,15484855,"Raigg Delminn","2026-03-25 13:53:39",0.50,1,middenvexu
1860,15434247,Disha,"2026-04-06 20:50:52",0.50,3,dishamotiramani
1861,15487370,"Brayan Guaman-Camas","2026-03-25 22:13:46",0.50,1,brayanguamancamas
1862,15494925,"Fernando Melo","2026-03-26 13:57:58",0.50,1,nandodmelo
1863,15418214,OsakanaTeishoku,"2026-03-30 07:38:28",0.50,1,osakanateishoku
1864,15514055,"Saheli Datta","2026-03-31 07:50:10",0.50,3,sahelidatta
1865,15453418,"Nabil Alagi","2026-04-05 01:18:16",0.50,2,nabilalagi
1866,15519213,"Preechanon Chatthai","2026-04-01 05:21:05",0.50,1,saouza007
1867,15535932,"YT Lott","2026-04-02 06:39:51",0.50,1,ytlott
1868,15542334,"Irina Karpova","2026-04-02 23:35:47",0.50,1,iriwak
1869,15544696,zwl,"2026-04-08 04:41:56",0.50,2,zwiliu
1870,15548631,"the pursuit AR","2026-04-04 11:21:14",0.50,2,aditirani01
1871,15479307,GpuCrashers,"2026-04-04 14:50:18",0.50,1,"finleysaxonloboh,gauthambudda2001,karthickvofficial,niyaz2498"
1872,15511387,Priyash_07,"2026-04-06 13:34:19",0.50,1,"harshilmital,priyash07"
1873,15497633,user_8128,"2026-04-06 18:05:13",0.50,1,user8128
1874,15553511,"Irene Chang","2026-04-07 00:43:33",0.50,1,ywc164
1875,15510212,RiLi,"2026-04-07 14:14:20",0.50,4,hisatosenda
1876,15417131,Muhammad,"2026-04-08 18:27:20",0.50,3,hark99
1877,15469004,Syro,"2026-04-09 06:27:03",0.50,1,"aanvtaa1,domager72,matweyisupov,vanyarekunov"
1878,15470354,Sushantrandhawa15,"2026-04-10 02:44:47",0.50,1,sushantrandhawa15
1879,15582945,"Rui Yin","2026-04-10 05:27:06",0.50,1,unvalidlink
1880,15539104,Burak06Altındirek,"2026-04-11 16:00:02",0.50,1,burak06altndirek
1881,15519959,"Kratikos Velocity","2026-04-12 02:22:01",0.50,2,derekhansonski
1882,15513221,"Sudharsan Velumani","2026-04-12 10:39:02",0.50,6,sudharsanvelumani
1883,15600319,zzys0316,"2026-04-12 15:33:32",0.50,1,zzys0316
1884,15416640,"Lucas Henrique Mateo","2026-03-16 23:26:59",0.50,1,lucashmateo
1885,15416797,"Vicky Maan","2026-03-17 01:11:41",0.50,1,vickymaan
1886,15419107,"Dipankar Mitra","2026-03-17 08:11:57",0.50,1,dipankarthekohda
1887,15420039,"Marwan Ashref1","2026-03-17 13:06:02",0.50,1,marwanashref
1888,15434769,krn0209,"2026-03-19 11:04:01",0.50,1,krn0209
1889,15443222,sekkin55,"2026-04-09 03:32:12",0.50,2,sekkin55
1890,15458700,"next point","2026-03-21 17:58:28",0.50,1,nextpoint
1891,15456790,"Tran Hoang Phuc","2026-03-22 07:06:50",0.50,1,tranhoangphuchuit
1892,15437528,itspavansatish,"2026-03-23 13:49:26",0.50,1,itspavansatish
1893,15482608,MARLATELY,"2026-03-25 12:10:48",0.50,1,marlately
1894,15425909,"jorge fabian avila","2026-03-25 20:54:50",0.50,1,jorgefabianavila
1895,15484058,Severiam,"2026-03-27 14:51:00",0.50,1,"runshengliuliam,severinye"
1896,15440309,"Patrick L","2026-03-28 09:53:16",0.50,1,"hangindev,patrickleung819"
1897,15508062,"sda sad ads","2026-03-29 01:18:19",0.50,1,dasmwjdasd
1898,15422009,"Violet Notes","2026-03-30 19:15:59",0.50,1,dominicjamil
1899,15488484,"Hassan Tamer","2026-03-30 20:37:42",0.50,1,"hassantamer,yaramohmed"
1900,15519304,"Cole Wheatley","2026-03-31 12:26:04",0.50,1,colewheatley
1901,15433397,Virgil,"2026-03-31 13:03:27",0.50,1,liangjiezhao
1902,15524305,"Renato Valente","2026-03-31 14:04:06",0.50,2,renatovalente
1903,15522291,utsav-develops,"2026-04-01 04:58:42",0.50,1,utsavdevelops
1904,15536090,"Chang Lu","2026-04-03 09:05:15",0.50,1,denislu
1905,15539227,HCMUS_Quan,"2026-04-06 02:17:15",0.50,5,"hh2ngyn,ngthienaans,trunghieuvunguyen"
1906,15554948,"Aditya Bangar","2026-04-04 18:15:17",0.50,1,adityabangar
1907,15433302,Anurag,"2026-04-05 18:41:29",0.50,1,clairvoyant
1908,15553454,"Tang Cheng Yi","2026-04-05 20:07:46",0.50,1,tangchengyi
1909,15446130,"Phương Thế Sơn","2026-04-06 06:47:02",0.50,2,phuongtheson
1910,15417118,"Amine Fezzani","2026-04-09 11:09:36",0.50,1,aminefezzani
1911,15555681,Amanpreet,"2026-04-10 17:32:06",0.50,1,harpreet6789
1912,15595345,wkkautas,"2026-04-11 11:29:49",0.50,1,wkkautas
1913,15428668,"Huchen Jiang","2026-03-19 02:48:38",0.49,1,huchenjiang
1914,15438661,"Change Tech Lab","2026-03-19 06:52:30",0.49,1,changetechlab
1915,15444941,"JUN OKAZAKI","2026-03-20 00:20:17",0.49,1,junokazaki
1916,15417051,kami,"2026-03-20 05:28:00",0.49,1,kami634
1917,15419826,HADY,"2026-03-20 14:15:32",0.49,1,johnhady101
1918,15436762,"Lucas Le","2026-03-21 17:26:50",0.49,1,lnminh
1919,15460729,"Mike Anderson","2026-03-26 02:54:01",0.49,1,manderson240
1920,15489611,"Hao Yu","2026-03-26 03:44:55",0.49,1,ocensis
1921,15507232,"Barry _zhang809","2026-03-28 12:54:54",0.49,1,barryzhang809
1922,15421506,"[Deleted] 50492f89-f11d-4e0c-bf29-9b66caee94df","2026-03-29 08:27:00",0.49,2,del=3e80c5d4424c3e2b
1923,15452565,"Songcheng Ren","2026-03-29 14:46:18",0.49,1,song2024
1924,15460113,joaopedrotocantins,"2026-04-03 03:09:34",0.49,2,joaopedrotocantins
1925,15419084,"Marius Heuser","2026-04-03 13:57:13",0.49,1,mariusheuser
1926,15492241,"Rajesh B","2026-04-06 10:36:12",0.49,1,tailender
1927,15580835,"Xiao yu Li","2026-04-09 02:47:15",0.49,2,xiaouniverseli
1928,15478159,skylist,"2026-04-11 17:40:08",0.49,1,wywskylist
1929,15538990,fixflow,"2026-04-12 10:12:25",0.49,1,fixflow
1930,15417960,Neh_padvi,"2026-03-17 12:33:42",0.49,1,nehpadvi
1931,15429523,"Charismatic Pizza Party🍕","2026-03-18 08:53:15",0.49,1,debugendless
1932,15433406,"Abishek Xavier A","2026-03-19 07:03:49",0.49,1,abishekxaviera
1933,15438563,Roll_cake_O,"2026-03-19 08:28:33",0.49,1,hasyarunooha
1934,15433896,"Stefano viel","2026-03-19 17:05:50",0.49,1,stefano1283
1935,15435790,"swajay nandanwade","2026-03-19 22:19:14",0.49,1,swajaynandanwade
1936,15438339,ChasingMove37,"2026-03-20 13:51:13",0.49,1,reddevilrishabh
1937,15454186,070114,"2026-03-21 02:51:43",0.49,1,"atsuyazaima,takumaki"
1938,15440057,evolving111,"2026-03-22 04:30:24",0.49,1,evolving111
1939,15470134,Ryan_justice,"2026-03-23 15:03:57",0.49,1,ryanjustice
1940,15468021,"Sudarshan Bhukebag","2026-03-24 06:43:38",0.49,1,sudarshanbhukebag
1941,15481282,"Muhammad Hassan Saboor","2026-03-25 00:20:28",0.49,1,mhassansaboor
1942,15469736,"Narenthira Balaji","2026-03-25 04:08:26",0.49,1,narenthirabalaji
1943,15480197,hlxs007,"2026-03-25 16:17:23",0.49,1,hlxs007
1944,15446354,LegionM3,"2026-03-27 11:10:48",0.49,1,mohithramesh
1945,15423085,Pietro,"2026-03-27 14:44:21",0.49,1,pietro002
1946,15522363,"dhilip kumar","2026-03-31 07:16:14",0.49,1,dhilip712
1947,15440331,"Zen kōan","2026-04-02 18:21:59",0.49,1,vc9408
1948,15500299,haginiwa,"2026-04-04 11:02:52",0.49,1,haginiwa
1949,15564933,"SADIVO DIA","2026-04-10 01:33:46",0.49,1,sadivodia
1950,15464992,"abdelwaheb miled","2026-04-13 04:58:02",0.49,1,amiled19
1951,15475204,"Karl #2","2026-04-08 16:16:54",0.48,1,dreamweaver
1952,15419336,"Илья Герасимов","2026-03-17 21:24:45",0.48,1,esaaak
1953,15446352,Khai_42,"2026-03-20 17:39:33",0.48,1,khai42
1954,15418085,spalt,"2026-03-22 08:34:38",0.48,1,spalt4
1955,15466035,"Yury Kirpichev","2026-03-25 06:19:00",0.48,1,ykirpichev
1956,15430829,yxs,"2026-03-29 03:42:10",0.48,1,sekuni
1957,15523091,"Valiveti Sreekar","2026-03-31 15:01:24",0.48,1,"rohith5644,valivetisreekar"
1958,15571524,"ADDR LLC","2026-04-08 17:10:02",0.48,1,"andrewxtora,axs003"
1959,15433856,"Divyanshu Singh 29","2026-04-09 05:27:58",0.48,2,divyanshusingh29
